layer,rank,feature_idx,direction,correct_mean_act,incorrect_mean_act,correct_freq,incorrect_freq,freq_diff,mean_diff,effect_size,p_value
0,0,15718,confidence,1.296097688766354,1.127995300755808,0.9670166628623602,0.9147727272727273,-0.05224393558963292,-0.1681023880105461,-0.45444052718232947,8.527527226859043e-185
0,1,9915,uncertainty,0.9506148528056829,1.1068976688452743,0.9062999315224834,0.9441287878787878,0.0378288563563044,0.15628281603959138,0.4381477841938307,2.683475056292334e-209
0,2,16283,confidence,3.137792669047887,3.0887749347271343,1.0,1.0,0.0,-0.04901773432075274,-0.3723099914495601,3.5452225461491495e-109
0,3,24970,confidence,3.7376759535535453,3.5703885354778984,1.0,1.0,0.0,-0.16728741807564695,-0.3625967160487228,9.181983299722784e-98
0,4,32208,confidence,2.3549537300464904,2.2928341067424327,1.0,1.0,0.0,-0.062119623304057736,-0.3296350687889327,9.189718496027435e-78
0,5,11196,confidence,3.2140628196447034,3.175618269633163,1.0,1.0,0.0,-0.03844455001154046,-0.31823082169439004,4.5250355723601977e-88
0,6,16169,confidence,1.1063510580398643,1.039934180067344,0.9895001141291943,0.9727272727272728,-0.01677284140192148,-0.06641687797252027,-0.3179941746476658,6.823520337130542e-70
0,7,26014,confidence,2.869285771303105,2.821275986414967,1.0,1.0,0.0,-0.04800978488813801,-0.3061790196611813,3.129611998231726e-71
0,8,26376,confidence,1.9344794492666049,1.9018600941381671,1.0,1.0,0.0,-0.03261935512843772,-0.30591259974331203,7.762113001446348e-65
0,9,12043,uncertainty,0.27186487505926277,0.44508576420220464,0.2515407441223465,0.34412878787878787,0.09258804375644136,0.17322088914294187,0.2957453449224616,1.978028132829081e-49
0,10,14505,confidence,4.171650191606166,4.050966206779986,1.0,1.0,0.0,-0.12068398482618026,-0.28838033249644607,1.1119981221179348e-60
0,11,27393,confidence,0.9432624121815395,0.8530657652201075,0.9357452636384387,0.8776515151515152,-0.0580937484869235,-0.09019664696143204,-0.2843747972497904,1.0399476743286188e-71
0,12,4891,confidence,2.1525068539132053,2.11421103759697,0.9998858708057521,0.999810606060606,-7.526474514607528e-05,-0.03829581631623524,-0.2720952803814475,9.631237455175889e-54
0,13,1449,confidence,2.8119530538477546,2.723834632630601,1.0,1.0,0.0,-0.08811842121715374,-0.24632754311296012,3.4389728409248427e-51
0,14,3685,confidence,1.2192007726633611,1.1831464822770972,0.9987445788632733,0.9986742424242424,-7.033643903087139e-05,-0.036054290386263954,-0.24279552131712717,9.40365039654653e-36
0,15,4883,confidence,1.8462747894882259,1.8244989344116413,1.0,1.0,0.0,-0.021775855076584527,-0.23607739946805997,3.548631785870657e-45
0,16,29041,confidence,0.21480452398735758,0.1288749888087764,0.2242638666971011,0.1359848484848485,-0.08827901821225262,-0.08592953517858118,-0.23175833907454627,1.7752899389424297e-38
0,17,25169,confidence,1.310161344246134,1.2828888074466676,1.0,1.0,0.0,-0.027272536799466396,-0.23151671361224663,1.5126735328455088e-28
0,18,3275,uncertainty,0.3039228912630845,0.39868688493063953,0.3633873544852773,0.4662878787878788,0.10290052430260149,0.094763993667555,0.22609001387895467,3.6899699897185017e-47
0,19,24432,uncertainty,0.061871868634545024,0.14016099644429755,0.05455375485049076,0.11761363636363636,0.06305988151314561,0.07828912780975253,0.2259297003366553,5.260129473630785e-42
0,20,30437,confidence,3.014342496844629,2.960594595133355,1.0,1.0,0.0,-0.05374790171127408,-0.22550655967661296,1.4181268163225575e-29
0,21,22774,confidence,0.9015946391101733,0.8320013002464266,0.914973750285323,0.8714015151515152,-0.04357223513380781,-0.06959333886374675,-0.2206392414167273,2.551767916036196e-66
0,22,24867,confidence,3.0143803119713843,2.9811019126212956,0.9998858708057521,0.999810606060606,-7.526474514607528e-05,-0.033278399350088694,-0.21601965056660677,4.3756319782581243e-45
0,23,9387,uncertainty,0.09083090105222202,0.18206423146255088,0.06939055010271628,0.13352272727272727,0.06413217717001099,0.09123333041032886,0.21511101155186116,2.5233963579651187e-37
0,24,7270,uncertainty,0.014797574348358279,0.04754386440371022,0.01826067107966218,0.06041666666666667,0.04215599558700449,0.03274629005535194,0.21317802628170676,3.7088635744295054e-40
0,25,603,confidence,0.23834061915812985,0.16227945399781069,0.2832686601232595,0.19393939393939394,-0.08932926618386558,-0.07606116516031916,-0.21290795543034027,1.5943775452983084e-33
0,26,31929,confidence,2.3423094996522207,2.314204288296627,1.0,1.0,0.0,-0.028105211355593518,-0.21195540318595993,1.4947908176017811e-37
0,27,27142,confidence,0.5459218233163922,0.45811954439815245,0.6388952293996805,0.5333333333333333,-0.10556189606634714,-0.08780227891823972,-0.20761899017487362,7.013591679349279e-23
0,28,24587,confidence,2.0697409297145954,2.0348491157546187,1.0,1.0,0.0,-0.03489181395997676,-0.2027247109946389,1.2423676070407162e-27
0,29,14326,uncertainty,0.016897956201459306,0.052962406047365886,0.01814654188541429,0.0571969696969697,0.039050427811555405,0.03606444984590658,0.20254350930485485,2.9409906462272814e-36
